application_id,applicant_id,ariza_sana,sorlgan_summa,maqsad,muddat_oy,mavjud_oylik_yuk,natija
AP002418,A002418,2024-12-28,18482786,kredit_karta,6,0,
AP002419,A002419,2024-12-31,11963863,iste'mol,24,414556,
AP002420,A002420,2024-12-05,15187373,kredit_karta,6,1789806,
AP002421,A002421,2024-04-08,9794240,ta'lim,24,0,
AP002422,A002422,2024-11-03,21540330,ta'lim,60,0,
AP002423,A002423,2024-09-19,5747058,ipoteka,60,0,
AP002424,A002424,2024-08-11,21400567,iste'mol,60,1825509,
AP002425,A002425,2024-12-07,3330783,ta'lim,36,824127,
AP002426,A002426,2024-08-02,19633235,avto,60,580193,
AP002427,A002427,2024-06-04,21807687,ta'lim,24,0,
AP002428,A002428,2024-10-29,58976918,avto,60,0,
AP002429,A002429,2024-10-10,62498521,iste'mol,6,3393292,
AP002430,A002430,2025-02-19,15298050,iste'mol,24,5882219,
AP002431,A002431,2024-05-11,7943717,iste'mol,36,0,
AP002432,A002432,2025-01-26,17500693,kredit_karta,60,0,
AP002433,A002433,2024-06-17,47833774,avto,24,2094025,
AP002434,A002434,2024-11-14,10080393,avto,12,175171,
AP002435,A002435,2025-01-24,13598293,avto,12,0,
AP002436,A002436,2024-05-05,17379994,avto,12,0,
AP002437,A002437,2024-07-15,10714095,ta'lim,12,0,
AP002438,A002438,2024-05-21,27268281,mikrobiznes,24,1498837,
AP002439,A002439,2024-04-17,11735212,avto,6,2990298,
AP002440,A002440,2024-10-17,51519305,ipoteka,24,5939662,
AP002441,A002441,2024-07-01,29110314,ipoteka,6,338505,
AP002442,A002442,2024-11-27,6867277,ta'lim,36,0,
AP002443,A002443,2024-08-22,16461847,mikrobiznes,36,0,
AP002444,A002444,2024-12-05,8126094,kredit_karta,36,361696,
AP002445,A002445,2024-04-20,21486131,iste'mol,60,1625868,
AP002446,A002446,2024-11-09,37468979,iste'mol,36,260943,
AP002447,A002447,2024-09-10,11679656,ta'lim,36,717739,
AP002448,A002448,2025-02-11,20243121,ta'lim,60,0,
AP002449,A002449,2024-11-27,69447962,avto,12,402141,
AP002450,A002450,2024-12-11,4143870,kredit_karta,6,1354123,
AP002451,A002451,2024-12-24,6161180,iste'mol,60,3336276,
AP002452,A002452,2024-06-26,23215077,kredit_karta,36,0,
AP002453,A002453,2024-08-16,12265141,avto,36,148569,
AP002454,A002454,2024-10-09,20160695,kredit_karta,36,0,
AP002455,A002455,2024-08-24,25830755,ipoteka,6,1841150,
AP002456,A002456,2024-08-15,10303448,kredit_karta,12,0,
AP002457,A002457,2024-11-29,15245050,mikrobiznes,36,1047262,
AP002458,A002458,2024-11-27,35822484,iste'mol,6,114771,
AP002459,A002459,2024-07-17,25605939,ipoteka,24,502212,
AP002460,A002460,2024-12-02,5440607,ipoteka,6,0,
AP002461,A002461,2024-12-18,72831110,iste'mol,12,0,
AP002462,A002462,2025-01-30,8270098,ipoteka,24,0,
AP002463,A002463,2024-08-04,37163903,iste'mol,24,6158921,
AP002464,A002464,2024-08-02,22760908,mikrobiznes,24,0,
AP002465,A002465,2025-01-23,22345355,ipoteka,60,0,
AP002466,A002466,2024-08-09,29936211,ipoteka,36,134361,
AP002467,A002467,2024-12-02,36486319,ipoteka,36,86846,
AP002468,A002468,2024-09-10,27824996,iste'mol,12,2622208,
AP002469,A002469,2024-07-20,19106265,kredit_karta,12,913828,
AP002470,A002470,2024-08-05,28180379,avto,24,679378,
AP002471,A002471,2025-02-25,54639986,mikrobiznes,60,9080915,
AP002472,A002472,2024-06-01,15264514,avto,24,0,
AP002473,A002473,2024-09-23,13694188,iste'mol,36,1022297,
AP002474,A002474,2024-09-03,32259897,ta'lim,12,0,
AP002475,A002475,2025-02-23,39473454,mikrobiznes,60,162810,
AP002476,A002476,2024-11-04,28728829,ipoteka,24,308023,
AP002477,A002477,2024-08-19,25026208,kredit_karta,36,0,
AP002478,A002478,2024-06-13,11091771,ipoteka,6,246521,
AP002479,A002479,2024-11-15,14958222,ipoteka,36,0,
AP002480,A002480,2024-06-13,8992562,avto,12,544072,
AP002481,A002481,2024-09-12,27200474,ipoteka,24,2799553,
AP002482,A002482,2024-08-24,46698512,kredit_karta,24,517260,
AP002483,A002483,2024-10-27,7818826,ta'lim,12,0,
AP002484,A002484,2024-10-26,18432874,mikrobiznes,24,503352,
AP002485,A002485,2024-11-03,45317776,avto,24,0,
AP002486,A002486,2024-06-15,50233071,ta'lim,60,453730,
AP002487,A002487,2025-01-20,17686268,avto,6,0,
AP002488,A002488,2024-06-22,26627031,ta'lim,60,0,
AP002489,A002489,2024-08-18,28880216,ta'lim,60,1363815,
AP002490,A002490,2024-10-22,18785059,iste'mol,12,0,
AP002491,A002491,2024-08-07,8356746,avto,24,1915745,
AP002492,A002492,2024-12-10,15818403,kredit_karta,24,0,
AP002493,A002493,2025-01-02,7621228,mikrobiznes,60,1233058,
AP002494,A002494,2025-02-15,36769741,avto,36,679530,
AP002495,A002495,2025-02-13,10333189,mikrobiznes,6,683718,
AP002496,A002496,2025-02-15,22030423,mikrobiznes,12,7400932,
AP002497,A002497,2024-07-19,14714706,kredit_karta,36,1763619,
AP002498,A002498,2024-09-23,29776230,mikrobiznes,12,0,
AP002499,A002499,2024-05-19,19630360,iste'mol,12,0,
AP002500,A002500,2024-07-21,18265377,avto,60,0,
AP002501,A002501,2024-09-24,7556388,mikrobiznes,60,575098,
AP002502,A002502,2024-07-20,4245218,avto,36,848521,
AP002503,A002503,2024-05-26,38772793,ta'lim,6,2354987,
AP002504,A002504,2025-02-05,16454595,ta'lim,6,0,
AP002505,A002505,2024-11-22,35817607,ipoteka,12,3100865,
AP002506,A002506,2024-05-27,20684003,kredit_karta,12,0,
AP002507,A002507,2024-10-17,76097392,kredit_karta,24,0,
AP002508,A002508,2024-10-13,18029538,kredit_karta,6,3313041,
AP002509,A002509,2024-06-12,20293302,mikrobiznes,12,1200695,
AP002510,A002510,2024-06-23,65748557,ta'lim,24,0,
AP002511,A002511,2025-01-17,32267973,kredit_karta,12,0,
AP002512,A002512,2024-05-07,6301608,ta'lim,24,0,
AP002513,A002513,2024-07-02,9389558,mikrobiznes,36,0,
AP002514,A002514,2024-04-11,6180824,kredit_karta,60,1168090,
AP002515,A002515,2024-06-11,43553527,avto,24,4296363,
AP002516,A002516,2024-07-27,7693257,iste'mol,12,3699933,
AP002517,A002517,2025-01-24,23930499,kredit_karta,36,318131,
AP002518,A002518,2024-07-11,11928725,avto,12,287364,
AP002519,A002519,2024-06-05,6763646,ta'lim,36,0,
AP002520,A002520,2024-11-24,6168511,iste'mol,12,448530,
AP002521,A002521,2024-11-27,8563249,kredit_karta,24,611555,
AP002522,A002522,2024-12-27,5158933,ta'lim,60,702903,
AP002523,A002523,2024-04-20,16487175,ta'lim,36,505964,
AP002524,A002524,2024-12-13,15136929,ipoteka,24,471709,
AP002525,A002525,2024-08-22,10612711,avto,12,0,
AP002526,A002526,2025-02-17,9975214,avto,12,0,
AP002527,A002527,2024-04-07,5571015,ipoteka,6,0,
AP002528,A002528,2024-06-30,2108115,avto,6,353977,
AP002529,A002529,2025-01-24,17729829,ipoteka,36,0,
AP002530,A002530,2024-10-20,10435876,mikrobiznes,60,0,
AP002531,A002531,2025-02-20,26645031,avto,36,0,
AP002532,A002532,2024-04-23,13014253,avto,36,1234407,
AP002533,A002533,2024-11-07,24393712,mikrobiznes,60,20866154,
AP002534,A002534,2024-08-26,55589984,ta'lim,36,0,
AP002535,A002535,2024-12-11,10164303,ipoteka,12,5661360,
AP002536,A002536,2024-08-31,12109915,avto,6,1657022,
AP002537,A002537,2025-02-20,32773008,iste'mol,12,1903250,
AP002538,A002538,2025-02-20,2614753,kredit_karta,12,1383249,
AP002539,A002539,2024-09-29,10831476,iste'mol,36,0,
AP002540,A002540,2024-07-31,27740155,ipoteka,24,878326,
AP002541,A002541,2025-02-11,12268372,ta'lim,24,0,
AP002542,A002542,2024-09-06,17727722,iste'mol,6,2666638,
AP002543,A002543,2024-09-11,6063856,ipoteka,60,1296299,
AP002544,A002544,2024-12-03,21892334,iste'mol,60,335512,
AP002545,A002545,2024-07-09,8281915,kredit_karta,36,348170,
AP002546,A002546,2024-04-11,7947701,ta'lim,24,945682,
AP002547,A002547,2025-01-23,26129463,ta'lim,60,1055197,
AP002548,A002548,2024-06-25,15965560,ta'lim,6,326921,
AP002549,A002549,2025-02-04,23883689,kredit_karta,36,1444464,
AP002550,A002550,2024-07-11,16926391,mikrobiznes,12,156088,
AP002551,A002551,2025-01-19,39950071,kredit_karta,6,4415528,
AP002552,A002552,2024-08-13,35999389,kredit_karta,12,0,
AP002553,A002553,2024-09-29,19684806,ta'lim,12,0,
AP002554,A002554,2024-11-11,11473762,kredit_karta,6,402877,
AP002555,A002555,2024-07-12,33359860,iste'mol,6,0,
AP002556,A002556,2025-02-12,23185763,kredit_karta,36,295395,
AP002557,A002557,2025-02-20,31134820,ta'lim,24,0,
AP002558,A002558,2024-12-23,21859669,ta'lim,60,1069761,
AP002559,A002559,2025-01-06,10175348,kredit_karta,24,0,
AP002560,A002560,2024-12-01,20595848,ta'lim,36,1493141,
AP002561,A002561,2025-01-02,6890116,mikrobiznes,24,4270890,
AP002562,A002562,2024-11-25,19923164,ipoteka,12,0,
AP002563,A002563,2025-02-26,29405825,kredit_karta,12,0,
AP002564,A002564,2024-12-01,12155404,ta'lim,36,0,
AP002565,A002565,2024-10-09,47206032,ipoteka,6,0,
AP002566,A002566,2025-02-09,22568561,iste'mol,12,0,
AP002567,A002567,2024-10-31,39949243,ipoteka,36,1482094,
AP002568,A002568,2024-05-31,16022659,avto,36,0,
AP002569,A002569,2024-09-26,35915242,ipoteka,6,0,
AP002570,A002570,2024-07-12,68303272,iste'mol,60,1506031,
AP002571,A002571,2024-07-20,14152296,ipoteka,6,0,
AP002572,A002572,2024-05-23,14580722,kredit_karta,6,0,
AP002573,A002573,2025-01-20,28408309,ipoteka,6,0,
AP002574,A002574,2025-02-10,8558227,kredit_karta,60,1092800,
AP002575,A002575,2025-02-27,33162987,avto,24,0,
AP002576,A002576,2024-07-19,15611444,kredit_karta,24,0,
AP002577,A002577,2024-07-28,8915374,ta'lim,60,2669089,
AP002578,A002578,2024-06-08,36327430,mikrobiznes,60,0,
AP002579,A002579,2024-12-22,16823843,avto,24,0,
AP002580,A002580,2024-12-25,13410661,kredit_karta,12,800051,
AP002581,A002581,2024-05-25,21972350,ipoteka,36,0,
AP002582,A002582,2025-02-10,8316661,avto,60,1073939,
AP002583,A002583,2024-12-13,47618417,avto,12,325574,
AP002584,A002584,2024-06-27,10348472,kredit_karta,24,452121,
AP002585,A002585,2024-08-22,20812523,ipoteka,6,1068798,
AP002586,A002586,2024-05-13,13456573,avto,6,1097302,
AP002587,A002587,2024-10-17,5718058,ipoteka,36,0,
AP002588,A002588,2024-06-17,13476345,mikrobiznes,24,0,
AP002589,A002589,2024-12-28,14722466,ipoteka,24,3054029,
AP002590,A002590,2024-07-30,24902714,ta'lim,6,0,
AP002591,A002591,2024-04-30,7225007,iste'mol,36,0,
AP002592,A002592,2024-11-27,9827705,avto,24,576654,
AP002593,A002593,2025-01-03,22191484,ta'lim,24,4645557,
AP002594,A002594,2024-05-18,16970261,ipoteka,12,0,
AP002595,A002595,2025-01-07,6123226,iste'mol,24,131371,
AP002596,A002596,2024-07-21,38752000,kredit_karta,24,0,
AP002597,A002597,2024-04-06,22389710,kredit_karta,60,635546,
AP002598,A002598,2024-05-24,18401335,avto,24,0,
AP002599,A002599,2024-11-09,19183987,iste'mol,36,0,
AP002600,A002600,2024-10-03,35592789,ta'lim,12,1052404,
AP002601,A002601,2024-04-22,20088241,kredit_karta,12,3804232,
AP002602,A002602,2025-01-12,10866293,kredit_karta,60,831621,
AP002603,A002603,2025-02-28,10800278,mikrobiznes,60,2982477,
AP002604,A002604,2025-02-28,3851850,iste'mol,60,453362,
AP002605,A002605,2025-01-24,18434573,kredit_karta,36,0,
AP002606,A002606,2024-08-27,28636497,ta'lim,24,904360,
AP002607,A002607,2024-12-01,16721505,mikrobiznes,24,0,
AP002608,A002608,2024-12-31,9354396,ta'lim,36,0,
AP002609,A002609,2024-05-08,46093681,iste'mol,6,0,
AP002610,A002610,2025-01-31,26907021,ipoteka,24,5121175,
AP002611,A002611,2024-08-11,29644190,ta'lim,36,328204,
AP002612,A002612,2024-09-28,42627527,iste'mol,36,734905,
AP002613,A002613,2024-04-19,11292813,iste'mol,6,1517332,
AP002614,A002614,2024-05-22,4535892,avto,36,837543,
AP002615,A002615,2024-08-21,26008841,ta'lim,6,0,
AP002616,A002616,2024-09-20,15495754,avto,60,0,
AP002617,A002617,2024-09-18,109406986,avto,60,0,
AP002618,A002618,2024-11-01,18072686,kredit_karta,36,137347,
AP002619,A002619,2025-01-25,25855935,ta'lim,24,0,
AP002620,A002620,2024-08-24,7018699,iste'mol,24,73146,
AP002621,A002621,2024-09-16,9140783,ipoteka,36,0,
AP002622,A002622,2024-12-06,32408388,ipoteka,24,76878,
AP002623,A002623,2024-10-05,18242479,iste'mol,24,0,
AP002624,A002624,2024-10-05,16413328,mikrobiznes,24,1862277,
AP002625,A002625,2024-08-07,10103062,mikrobiznes,24,0,
AP002626,A002626,2025-01-23,6650534,mikrobiznes,12,0,
AP002627,A002627,2024-04-13,10717579,ta'lim,36,0,
AP002628,A002628,2024-09-13,17135993,kredit_karta,36,0,
AP002629,A002629,2024-11-22,49666936,iste'mol,24,1056962,
AP002630,A002630,2024-04-13,7724767,ta'lim,6,0,
AP002631,A002631,2025-02-08,11014202,iste'mol,60,98070,
AP002632,A002632,2024-12-27,4136965,iste'mol,36,825427,
AP002633,A002633,2024-08-23,33958205,kredit_karta,60,5610738,
AP002634,A002634,2024-08-18,8868004,mikrobiznes,60,6605027,
AP002635,A002635,2025-01-13,22621435,kredit_karta,6,1407185,
AP002636,A002636,2024-05-26,9010329,ta'lim,36,2686095,
AP002637,A002637,2024-12-13,17762209,avto,24,0,
AP002638,A002638,2024-12-20,22110497,iste'mol,24,524590,
AP002639,A002639,2024-04-28,27521113,ipoteka,60,572799,
AP002640,A002640,2024-05-31,6161505,iste'mol,12,313464,
AP002641,A002641,2024-09-19,20876461,mikrobiznes,24,301978,
AP002642,A002642,2025-01-28,7971881,avto,36,2209227,
AP002643,A002643,2024-12-25,48625568,avto,36,0,
AP002644,A002644,2024-05-04,14973657,ta'lim,60,0,
AP002645,A002645,2024-11-16,15806510,iste'mol,36,1270154,
AP002646,A002646,2025-01-06,65285934,iste'mol,60,0,
AP002647,A002647,2024-07-04,39735223,kredit_karta,6,3088856,
AP002648,A002648,2024-09-09,17258690,kredit_karta,12,0,
AP002649,A002649,2024-12-16,99540300,kredit_karta,24,0,
AP002650,A002650,2024-07-02,32140929,ipoteka,6,1228059,
AP002651,A002651,2024-05-05,17903105,kredit_karta,24,1238244,
AP002652,A002652,2024-10-20,9744448,ta'lim,6,0,
AP002653,A002653,2024-09-02,13373341,kredit_karta,36,500366,
AP002654,A002654,2024-09-05,26277213,avto,12,0,
AP002655,A002655,2024-09-19,19606830,mikrobiznes,36,0,
AP002656,A002656,2024-08-11,21949419,avto,60,7357398,
AP002657,A002657,2025-01-03,20724714,ta'lim,36,680860,
AP002658,A002658,2024-09-15,40957180,iste'mol,24,2197301,
AP002659,A002659,2024-05-11,20892768,ipoteka,24,1292842,
AP002660,A002660,2025-02-18,11916446,iste'mol,6,0,
AP002661,A002661,2024-07-17,20274155,avto,60,0,
AP002662,A002662,2024-05-05,32345709,ta'lim,12,0,
AP002663,A002663,2024-09-08,9585983,kredit_karta,6,0,
AP002664,A002664,2025-02-07,13688199,kredit_karta,24,2413428,
AP002665,A002665,2025-02-13,5959133,mikrobiznes,36,1590340,
AP002666,A002666,2024-09-13,10367542,iste'mol,36,359547,
AP002667,A002667,2025-01-24,20507146,iste'mol,36,1182772,
AP002668,A002668,2024-11-16,17545856,ta'lim,60,304487,
AP002669,A002669,2024-11-12,8202418,kredit_karta,24,0,
AP002670,A002670,2024-05-05,7073373,avto,12,877643,
AP002671,A002671,2024-05-01,26079569,ta'lim,12,164185,
AP002672,A002672,2024-05-27,11569665,mikrobiznes,36,1891912,
AP002673,A002673,2024-11-13,2090858,kredit_karta,60,0,
AP002674,A002674,2024-05-24,7697735,ipoteka,60,680403,
AP002675,A002675,2025-02-01,7460423,iste'mol,60,0,
AP002676,A002676,2024-04-23,21060608,kredit_karta,60,1478276,
AP002677,A002677,2024-12-28,38437663,ipoteka,6,0,
AP002678,A002678,2024-05-14,11639338,avto,24,8738208,
AP002679,A002679,2025-01-10,13888394,ipoteka,24,1269190,
AP002680,A002680,2025-01-02,17020089,kredit_karta,12,265796,
AP002681,A002681,2025-01-04,17880231,ta'lim,6,69297,
AP002682,A002682,2024-10-04,8244912,mikrobiznes,36,2048736,
AP002683,A002683,2024-05-08,21056419,mikrobiznes,24,0,
AP002684,A002684,2024-07-26,20503100,ta'lim,60,2696445,
AP002685,A002685,2025-02-27,12630963,avto,12,0,
AP002686,A002686,2024-05-15,39471738,kredit_karta,6,3575948,
AP002687,A002687,2025-02-13,13733367,avto,24,4390334,
AP002688,A002688,2024-09-08,29128090,ta'lim,60,1694512,
AP002689,A002689,2024-08-10,19441602,iste'mol,6,0,
AP002690,A002690,2024-10-04,20323910,ta'lim,60,272552,
AP002691,A002691,2025-02-03,8969216,kredit_karta,12,0,
AP002692,A002692,2024-12-04,13314504,mikrobiznes,36,0,
AP002693,A002693,2024-12-26,26037430,kredit_karta,36,0,
AP002694,A002694,2024-10-14,6292678,avto,60,940024,
AP002695,A002695,2024-04-23,25152051,mikrobiznes,60,75313,
AP002696,A002696,2025-01-17,3838919,iste'mol,6,0,
AP002697,A002697,2025-02-03,36904066,iste'mol,36,0,
AP002698,A002698,2024-06-21,11818413,ta'lim,6,3454851,
AP002699,A002699,2025-02-02,7626315,ipoteka,12,192219,
AP002700,A002700,2024-04-29,39720782,kredit_karta,36,1691461,
