applicant_id,oy,kirim,chiqim,naqd_yechish,oy_oxiri_qoldiq
A001288,2024-04,2297952,1239218,86767,577667
A001288,2024-05,2158088,1376486,760527,623653
A001288,2024-06,1959754,1292456,266041,286544
A001288,2024-07,1994086,1786843,455232,52099
A001288,2024-08,2794438,2618806,124569,696805
A001288,2024-09,2169065,1547081,212882,502598
A001288,2024-10,2709336,1285936,414398,509292
A001288,2024-11,1170179,939666,145295,17191
A001288,2024-12,1939001,893487,292191,669090
A001288,2024-12,2512296,1868058,997496,138522
A001288,2025-01,1859296,1683307,183538,40505
A001289,2024-03,3003208,2253791,569704,673599
A001289,2024-04,2335343,1872586,55945,479009
A001289,2024-05,2962786,1392908,339862,14846
A001289,2024-06,960408,686749,19737,59672
A001289,2024-07,2288412,1524636,716761,449975
A001289,2024-08,2132727,1538550,616687,637039
A001289,2024-09,3011012,2410091,397860,715200
A001289,2024-10,2640540,1905031,826843,189443
A001289,2024-11,2639292,2377426,801194,137390
A001289,2024-12,2687670,1619796,247644,811882
A001289,2024-12,2670955,1678597,949823,757937
A001289,2025-01,998930,938097,122995,270923
A001290,2024-03,7347859,5523547,1116034,86547
A001290,2024-04,7484666,6526700,617800,1029
A001290,2024-05,7209247,6021513,1489747,954245
A001290,2024-06,7486144,3765553,2210502,2338739
A001290,2024-07,7560954,4360954,812064,0
A001290,2024-08,7692032,6492448,1216303,0
A001290,2024-09,7443621,5643174,967402,1858076
A001290,2024-10,7340947,6806404,395051,1909249
A001290,2024-11,7560172,5740299,1828891,2390871
A001290,2024-12,7352832,4644578,2109984,1645281
A001290,2024-12,7313420,3958493,974370,2136271
A001290,2025-01,7848440,5494441,317071,544339
A001291,2024-03,1842321,1545422,269295,91930
A001291,2024-04,1719988,1029163,657675,188215
A001291,2024-05,1798740,1632671,652619,539385
A001291,2024-06,1755834,1015037,209332,158644
A001291,2024-07,1733544,788191,419181,484420
A001291,2024-08,1793926,1668413,196814,444770
A001291,2024-09,1766562,1301271,54391,546506
A001291,2024-10,1876651,1561123,674586,137958
A001291,2024-11,1715722,1358709,48818,469837
A001291,2024-12,1812205,985083,276980,299807
A001291,2024-12,1841474,1073491,423715,144456
A001291,2025-01,1761025,989116,86755,348471
A001292,2024-03,4131206,2911986,600008,814887
A001292,2024-04,6805508,5951496,2323862,1190915
A001292,2024-05,3635502,1936349,1161168,680104
A001292,2024-06,4166340,3726730,1270241,1272760
A001292,2024-07,8157122,6641204,1584687,2835790
A001292,2024-08,6406272,2911101,735831,1622364
A001292,2024-09,4939524,3487410,1952494,1682972
A001292,2024-10,3036443,2056996,519794,457228
A001292,2024-11,3904259,2665205,689676,0
A001292,2024-12,4633342,4246559,463668,730870
A001292,2024-12,6091986,3206744,2421602,2094164
A001292,2025-01,5094995,3907749,1643310,0
A001293,2024-03,4170045,2691531,106267,1128089
A001293,2024-04,4182261,3044305,211270,1243425
A001293,2024-05,4205296,3320008,1235098,1284924
A001293,2024-06,3907270,1886172,238856,671222
A001293,2024-07,4100175,1845634,633629,118830
A001293,2024-08,4203891,1900610,1406842,523873
A001293,2024-09,4146748,2365374,1491938,0
A001293,2024-10,3935855,3583726,835467,425009
A001293,2024-11,4077686,2529270,1423894,663880
A001293,2024-12,4249156,2851073,691171,929971
A001293,2024-12,3971149,3197794,248540,582722
A001293,2025-01,4087786,3032367,117969,220883
A001294,2024-03,5767494,3318936,1416366,1644486
A001294,2024-04,4306510,2388788,1047637,1047226
A001294,2024-05,4627992,4055011,1606766,1120925
A001294,2024-06,4999954,2523981,235931,1238789
A001294,2024-07,9189721,5614760,2287849,2634271
A001294,2024-08,5776062,2715602,686259,971355
A001294,2024-09,5204867,3566784,1271450,1731865
A001294,2024-10,4089984,3541108,249966,819767
A001294,2024-11,4715127,4039675,1066309,1409604
A001294,2024-12,5059345,4762825,723020,81967
A001294,2024-12,6069905,4450158,794679,1049768
A001294,2025-01,8957294,7026426,1634123,0
A001295,2024-03,6921522,6372829,132720,0
A001295,2024-04,6777676,4523103,706192,848948
A001295,2024-05,5503895,4997747,628327,1655818
A001295,2024-06,6619106,3600652,1908999,1877491
A001295,2024-07,5028296,4768504,497207,232477
A001295,2024-08,6178759,5189784,1897104,1301154
A001295,2024-09,6345980,4733311,1973100,372768
A001295,2024-10,7021153,3924408,2747697,1413792
A001295,2024-11,6280235,3980367,1689706,596235
A001295,2024-12,6433600,2954801,683546,814698
A001295,2024-12,6385171,4164903,1355042,1690292
A001295,2025-01,4913197,2703335,1108174,0
A001296,2024-03,692897,558162,121004,35409
A001296,2024-04,2270692,1209501,4477,382152
A001296,2024-05,1773121,1468704,522590,496469
A001296,2024-06,1794693,1308644,681958,544728
A001296,2024-07,1549489,1138061,443237,254863
A001296,2024-08,1695104,1487810,513581,461479
A001296,2024-09,1545183,828650,217178,382636
A001296,2024-10,1632699,1292116,421209,567250
A001296,2024-11,1309234,774614,82901,217995
A001296,2024-12,1433694,1349505,536449,413308
A001296,2024-12,1545426,1116591,298578,53035
A001296,2025-01,1307783,947098,47552,62903
A001297,2024-03,3170361,2111445,1239027,459984
A001297,2024-04,3925143,3282588,1260477,194030
A001297,2024-05,3323178,1675258,76963,0
A001297,2024-06,4002930,2455756,1392459,406014
A001297,2024-07,3196978,2365855,324561,131901
A001297,2024-08,3880702,3023414,1397757,525752
A001297,2024-09,3423630,1654496,1048705,331198
A001297,2024-10,2837962,2491539,889870,702896
A001297,2024-11,3742254,1812505,536802,1014624
A001297,2024-12,3725783,1923279,171289,0
A001297,2024-12,2875878,2042789,379654,909374
A001297,2025-01,3978730,3155421,1549609,334355
A001298,2024-03,1424565,820532,110232,117832
A001298,2024-04,6160841,4807428,1756116,0
A001298,2024-05,1758523,1054205,59027,202737
A001298,2024-06,4416126,3035665,1670191,480039
A001298,2024-07,4338779,2745213,1596238,578651
A001298,2024-08,2823849,2645082,753813,0
A001298,2024-09,3970055,2690921,735331,668550
A001298,2024-10,2995283,2580612,516774,18059
A001298,2024-11,3878423,2097171,1012287,0
A001298,2024-12,3828988,2418032,1306635,870929
A001298,2024-12,2868838,1584083,245516,989259
A001298,2025-01,3009436,2308634,202829,630175
A001299,2024-03,4918446,4577310,1474069,0
A001299,2024-04,6848273,5850954,951771,461215
A001299,2024-05,6285317,5210852,2169644,0
A001299,2024-06,5294881,4214628,1197454,1351978
A001299,2024-07,6004829,5593414,47906,1366252
A001299,2024-08,5560870,3159929,1615106,918484
A001299,2024-09,2900588,2333147,495027,353553
A001299,2024-10,5456663,3517032,377200,497944
A001299,2024-11,5004352,4752588,638389,426853
A001299,2024-12,6011550,4686116,1566937,1389089
A001299,2024-12,7247056,3419889,493260,0
A001299,2025-01,7769271,4916515,1935731,482323
A001300,2024-03,1314362,1232275,77395,269767
A001300,2024-04,1260288,692668,78694,384725
A001300,2024-05,1274882,1059093,392013,85198
A001300,2024-06,1283328,705330,483747,315791
A001300,2024-07,1262829,761712,243194,39473
A001300,2024-08,1328995,865752,43745,307
A001300,2024-09,1239112,1110574,171777,0
A001300,2024-10,1233597,642591,130383,318023
A001300,2024-11,1279146,1119349,201248,39538
A001300,2024-12,1243759,1169906,219222,103564
A001300,2024-12,1354505,691789,22178,382795
A001300,2025-01,1299885,641567,67224,303481
A001301,2024-03,2639915,1432374,875907,66181
A001301,2024-04,2760827,1798574,89904,593332
A001301,2024-05,2705512,2322542,55324,774742
A001301,2024-06,2692501,1958001,24615,276899
A001301,2024-07,2812771,1894992,282840,926772
A001301,2024-08,2667140,2194852,801378,653597
A001301,2024-09,2712925,2391196,485066,849345
A001301,2024-10,2623068,1520504,912166,43127
A001301,2024-11,2575144,1541023,591507,26797
A001301,2024-12,2628209,1554089,9403,261812
A001301,2024-12,2574310,1514413,88679,232685
A001301,2025-01,2655984,2324781,700001,400528
A001302,2024-03,7676735,5030913,1182929,776834
A001302,2024-04,9317797,8138030,2868645,1921719
A001302,2024-05,8658623,8209941,2949381,0
A001302,2024-06,6613661,4975253,141057,0
A001302,2024-07,9134033,7640409,470610,2994264
A001302,2024-08,10380231,5275285,407562,3230733
A001302,2024-09,3936086,2054650,199272,0
A001302,2024-10,8232553,3914042,618362,1587353
A001302,2024-11,8131915,7719040,1563484,786874
A001302,2024-12,8114698,6839353,1922831,1816131
A001302,2024-12,7958378,5171779,703537,0
A001302,2025-01,9644983,6885237,2979394,0
A001303,2024-03,5405966,2570140,1288642,418754
A001303,2024-04,5807532,3009243,2109110,332789
A001303,2024-05,6757360,4979993,332889,502136
A001303,2024-06,6167321,5738752,1099740,1744149
A001303,2024-07,5626934,4946815,1455278,316214
A001303,2024-08,5214091,4570145,700305,1375926
A001303,2024-09,4850595,3822192,1800103,626208
A001303,2024-10,4548257,2132337,458132,233097
A001303,2024-11,5302508,3215124,1505952,0
A001303,2024-12,5307755,2484459,926827,1248281
A001303,2024-12,5551572,4954698,202743,491679
A001303,2025-01,7458260,5546654,2673827,2462202
A001304,2024-03,4022119,3425312,417254,0
A001304,2024-04,3511408,1796984,799467,537876
A001304,2024-05,3821307,3308902,863495,1168965
A001304,2024-06,4886422,3293875,1933843,951698
A001304,2024-07,3353502,2195232,1258049,909102
A001304,2024-08,4735771,2512474,1391768,255572
A001304,2024-09,4510745,2934517,443904,1459911
A001304,2024-10,4578415,3676531,569716,470063
A001304,2024-11,4868522,3947377,840848,1139496
A001304,2024-12,3536541,3096179,889799,100454
A001304,2024-12,5014319,4505773,885376,916084
A001304,2025-01,7460138,3869099,1612093,1289442
A001305,2024-03,4594372,3780382,228844,1519774
A001305,2024-04,4630259,3512689,356454,0
A001305,2024-05,4728658,2522068,1447349,1589959
A001305,2024-06,4886089,2476092,1315557,1653871
A001305,2024-07,5005199,4716230,1745382,1606812
A001305,2024-08,4879033,4100999,1271939,1016835
A001305,2024-09,4576195,2453433,1181279,675355
A001305,2024-10,4825206,2498453,1729501,880668
A001305,2024-11,4984386,3478066,1062086,1359221
A001305,2024-12,4997135,3210760,655956,29720
A001305,2024-12,4955741,2251785,1928623,1196712
A001305,2025-01,4609651,2847563,700281,1393563
A001306,2024-03,6572886,4946561,1946708,740191
A001306,2024-04,3633291,2268094,1432951,453219
A001306,2024-05,3721110,2208073,1161538,405660
A001306,2024-06,4825762,3300757,723857,517239
A001306,2024-07,4866083,3380587,436729,419604
A001306,2024-08,5078449,4347305,295278,818219
A001306,2024-09,4768853,4008611,780019,1065956
A001306,2024-10,5122011,4830694,376855,221404
A001306,2024-11,4763135,4290746,598082,928965
A001306,2024-12,7278182,4828071,390070,1387022
A001306,2024-12,4962461,4524620,1861273,991462
A001306,2025-01,3855633,2476981,653538,1024910
A001307,2024-03,7646774,5032859,542914,742237
A001307,2024-04,7807908,5138719,60627,67025
A001307,2024-05,8034852,6367085,2740143,1323515
A001307,2024-06,7516746,3462405,1044347,1556019
A001307,2024-07,7873396,5612339,2693435,583890
A001307,2024-08,8278374,4563361,1180815,114620
A001307,2024-09,7609516,5436054,2983566,2577195
A001307,2024-10,8257966,6431574,3256228,1263099
A001307,2024-11,8067394,3783034,2715228,773307
A001307,2024-12,7902059,6162007,1369223,643877
A001307,2024-12,7548907,6240180,572570,533905
A001307,2025-01,7784540,4584383,847978,0
A001308,2024-03,6064821,5160063,1864575,803890
A001308,2024-04,5959538,5515863,1278527,1650961
A001308,2024-05,6361827,3584568,1936908,1200096
A001308,2024-06,6253459,5355443,735419,567727
A001308,2024-07,6282968,5263867,1823109,88080
A001308,2024-08,5935505,4211757,439608,0
A001308,2024-09,5982210,4527403,783792,2022135
A001308,2024-10,6231474,5787064,2143897,1181295
A001308,2024-11,6271080,5522901,23281,350837
A001308,2024-12,6139554,3866442,1607635,1519597
A001308,2024-12,6209102,2836640,1887262,1059470
A001308,2025-01,5934913,3210242,1621085,28214
A001309,2024-03,4344198,2792848,574296,1224602
A001309,2024-04,4446943,3102490,1545615,86067
A001309,2024-05,4333216,2258498,946124,1399569
A001309,2024-06,4699184,2864267,929998,822082
A001309,2024-07,4598273,2808207,805801,1161567
A001309,2024-08,4379833,3649033,1365946,1009048
A001309,2024-09,4328456,2793091,1095504,0
A001309,2024-10,4290693,2502745,977877,1219180
A001309,2024-11,4277018,3680146,1207113,531870
A001309,2024-12,4717347,4337784,1570592,707933
A001309,2024-12,4558310,3604683,1745960,81100
A001309,2025-01,4734174,3999237,861864,70455
A001310,2024-03,4304296,3767708,325241,893015
A001310,2024-04,6730033,4489022,374718,1146679
A001310,2024-05,2969380,2145998,873905,213158
A001310,2024-06,3879322,2194804,772417,1064596
A001310,2024-07,4611880,2693379,905585,315571
A001310,2024-08,3148473,2046755,998261,955756
A001310,2024-09,3487041,3201040,1058739,840258
A001310,2024-10,2629230,1567335,645197,639177
A001310,2024-11,3539747,2372480,342982,0
A001310,2024-12,4810969,2429312,134363,415815
A001310,2024-12,4843678,3746186,1759010,268182
A001310,2025-01,4310561,2942812,1722048,338346
A001311,2024-03,4544167,2633090,1746717,1212206
A001311,2024-04,4213595,2574435,1198903,252093
A001311,2024-05,5579104,3163484,1651786,1013193
A001311,2024-06,1575272,1483491,13739,53410
A001311,2024-07,3312533,2333516,451284,0
A001311,2024-08,3433438,2204828,831393,483696
A001311,2024-09,3554279,3311196,4973,0
A001311,2024-10,2367075,1146709,635238,210788
A001311,2024-11,3540226,3207943,38803,539275
A001311,2024-12,7525593,5265178,1169026,337156
A001311,2024-12,4797798,2221708,210065,241873
A001311,2025-01,3023576,2743994,762377,749870
A001312,2024-03,3022944,1618043,520324,0
A001312,2024-04,3147620,2148191,372595,304232
A001312,2024-05,5119772,3112873,255935,182325
A001312,2024-06,3077476,2022557,474929,703068
A001312,2024-07,3252295,2254209,17830,0
A001312,2024-08,2587645,1612494,1021989,446255
A001312,2024-09,3647617,2844356,1222020,1128674
A001312,2024-10,3730510,2369528,202121,410081
A001312,2024-11,3630753,3064161,1141105,483400
A001312,2024-12,3229216,1958850,1157287,958134
A001312,2024-12,5633496,4039791,1953258,405603
A001312,2025-01,5853878,3503889,1822912,702585
A001313,2024-03,5380173,3586388,1941559,233184
A001313,2024-04,5427801,4731378,1156277,346351
A001313,2024-05,5888333,3625045,2293012,1799064
A001313,2024-06,5755022,4981929,1381576,1167573
A001313,2024-07,5551464,4934383,849387,1396191
A001313,2024-08,5712990,4743546,247839,1361232
A001313,2024-09,5598577,4594663,866966,423940
A001313,2024-10,5725870,4874391,297601,1425176
A001313,2024-11,5367188,2745211,1895282,1802254
A001313,2024-12,5677656,3355634,740637,197521
A001313,2024-12,5837668,3280164,1579231,826050
A001313,2025-01,5369918,2871618,1398640,0
A001314,2024-03,8393109,4663919,582197,2046037
A001314,2024-04,9604722,6904748,1599417,1903911
A001314,2024-05,7528200,7140133,2651324,0
A001314,2024-06,3549415,2540516,853602,1124705
A001314,2024-07,7600630,3914385,1806885,2188617
A001314,2024-08,6993929,3986182,1993613,547429
A001314,2024-09,8224226,5277863,109099,2732350
A001314,2024-10,7525442,6699106,631760,2493607
A001314,2024-11,9694658,9146545,2805391,1273546
A001314,2024-12,8217979,6313338,2363144,2744129
A001314,2024-12,14973207,13062165,2970983,0
A001314,2025-01,11069000,6903819,1112203,2764579
A001315,2024-03,2218505,1965879,669856,52869
A001315,2024-04,2313268,2105050,306940,295231
A001315,2024-05,2159103,1965353,501549,507501
A001315,2024-06,2132359,1655029,183303,315698
A001315,2024-07,2143774,1304520,510917,611099
A001315,2024-08,2264518,1921294,899721,168233
A001315,2024-09,2225538,1888257,149946,128495
A001315,2024-10,2214228,1435495,582362,425929
A001315,2024-11,2244736,1528499,450423,200335
A001315,2024-12,2181955,1190720,407022,143035
A001315,2024-12,2216026,1278100,67377,136042
A001315,2025-01,2165508,1001345,644965,615225
A001316,2024-03,10335069,7470183,862277,3354328
A001316,2024-04,10366321,6887701,2285515,3110858
A001316,2024-05,7377330,3455205,905056,442374
A001316,2024-06,6993395,3763383,1810958,756203
A001316,2024-07,5764546,4499477,1962271,1327722
A001316,2024-08,7358496,4263595,1091074,2442380
A001316,2024-09,5574101,3334695,1959321,970211
A001316,2024-10,10064258,6528400,1697190,0
A001316,2024-11,7424318,5247745,2853509,275641
A001316,2024-12,6192400,3243155,1473216,1261220
A001316,2024-12,6865254,5027391,2605724,2004823
A001316,2025-01,7857725,5947683,2482875,1058914
A001317,2024-03,9631791,5584974,2496825,0
A001317,2024-04,9985138,9065566,1417201,424821
A001317,2024-05,7791801,4488949,324116,1603771
A001317,2024-06,8508748,7048017,1831133,2070797
A001317,2024-07,5219845,3171367,1037285,1406627
A001317,2024-08,10717097,6859952,3056818,3168952
A001317,2024-09,6321460,4332971,2336936,1280607
A001317,2024-10,6375881,5082496,2233231,1528848
A001317,2024-11,8087997,6414788,2550410,2360967
A001317,2024-12,6183249,3241672,378559,1431185
A001317,2024-12,6049901,4739998,33476,22644
A001317,2025-01,6270847,5299304,321471,1641972
A001318,2024-03,7429756,7023622,2622190,1927067
A001318,2024-04,7156336,4873366,1581523,2347934
A001318,2024-05,7136250,5021132,2303211,2436352
A001318,2024-06,7284094,6674712,496776,1706667
A001318,2024-07,7225722,4411259,2655921,118780
